CODGR;LIBGR;SOUGR;LIBSOUGR;CODAL;LIBAL;Energy.kcal;enerkj;EAU;Proteins.g;Fibre.g;Carbohydrates.g;Sugars.g;AMIDON;AGMONO;CHOLES;ALCOOL;Sodium.mg;Magnesium.mg;Phosphorus.mg;POTASSIUM;Calcium.mg;Iron.mg;MANGANESE;CUIVRE;Zinc.mg;Selenium.mg;IODE;RETINOL;BCAROT;Vitamin_A.mg;Vitamin_D.mcg;Vitamin_E.mg;Vitamin_C.mg;Vitamin_B1.mg;Vitamin_B2.mg;Vitamin_B3.mg;Vitamin_B5.mg;Vitamin_B6.mg;Vitamin_B9.mcg;Vitamin_B12.mcg;PROTEINE_B;ENERKJ_ac_FIB;ENERKC_ac_FIB;POLYOL;VITAMIK1;VITAMIK2;ACID_ORG;ORIGGPCD;ORIGGPFR;label_ciqual;AG_butyrique;AG_caproique;AG_caprylique;AG_caprique;AG_laurique;AG_myristique;AG_palmitique;AG_stearique;code_gpe_ssgpe;lib_gpe_ssgpe;Fat.g;Saturated_fat.g;AGPOLY;AG_oleique;AG_linoleique;linolenique;AG_arachid;AG_EPA;AG_DHA;ORIGFDNM;ENGFDNAM;LANGUALCODES;REMARKS;Add_sugars.g;Couleur;Saison;remarque_portion_com;Source_newTNS;prix;portioncom;groupe;sous_groupe;famille;free_sugar;enrichi;allege;garanti;code_gpe;code_ss_gpe;code_fam;code_total;new_fam;ali_veg;index2;ani_veg;fam;fam2;pdt_ani;index1;code_epic;gpe_epic;foodex_gpe;Matrix_Group_description;foodex_ss_gpe;Matrix_Subgroup_description;FOODEXCODE;COMMENTSFOOD;Additional_information;info_additionnel_foodex;autre_foodex_nomencla;FOOD_N;FDXL1_N;FDXL2_N;FDXL1;FDXL2;ic_dualine_nette;rmq_green;IC_GREEN_nette;eutro_green_nette;acid_green_nette;COUNT;pct_conso_adu_normo;dualine;Famille_Questionnaire_Freq;sous_groupe_Questionnaire_Freq;groupe_Questionnaire_Freq;lim;sain_5_base;sain_5;sain_23;gr
11;fromages;1;fromages affinés;12723;cantal salers ou laguiole fromages à pâte pressée non cuite 45% m.g.;371;1540;40.5;24.7;0;0.184;0;0;6.87;99.1;0;837;25.7;478;97.8;759;0.54;0.04;0.09;4.1;5.44;22.5;160;140;183.3333333;0.200000003;0.5;0;0.039999999;0.300000012;0.100000001;0.300000012;0.07;19.4;1.5;24.2;1550;373;0;;;0.11;6.5;Fromages affinés à pâte ferme;Cantal, Salers ou Laguiole;0.972;0.593;0.36;0.575;0.926;3.44;9.53;2.6;111;fromages_fromages affinés;30.3;19;0.826;5.18;0.5695;0.174;0.0306;0.0185;0.0334;Cantal, Salers ou Laguiole;Cantal, Salers or Laguiole cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0146 F0003 G0003 H0107 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0086 Z0147;;0;PAS LEGUME;0;;TNS;0.872189474;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001096;;A.08.08.043;Cheese, cantal;A.01.000948;Cantal. Salers or Laguiole cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;69;3.597497393;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;37.6365943;6.827672956;7.043306382;4.452194044;3
11;fromages;1;fromages affinés;12726;cheddar fromage à pâte pressée non cuite 45% m.g.;403;1670;36;25.5;0;0.5;0.5;0;9.01;102;0;670;25;490;77;720;0.3;0;0.03;2.3;12;39;230;172;258.6666667;0.18;0.65;0;0.05;0.52;0.96;0.36;0.22;102;1.1;25;1680;405;0;2.8;;0.11;6.5;Fromages affinés à pâte ferme;Cheddar;0.53;0.46;0.37;0.96;1.22;3.53;7.71;3.89;111;fromages_fromages affinés;33.4;20.2;1.34;6.34;1.076;0.234;0.03;0;0;Cheddar;Cheddar cheese;A0311 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0147 F0003 G0003 H0107 H0133 H0292 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0147;;0;PAS LEGUME;0;;TNS;0.645831579;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001102;;A.08.08.049;Cheese, cheddar;A.01.000948;Cheddar cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;3;0.15641293;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;37.68926179;6.036266463;6.214926513;4.3915221;3
11;fromages;1;fromages affinés;12729;édam fromage à pâte pressée non cuite 40-45% m.g.;312;1300;43.9;32.6;0;0;0;0;5.44;85.5;0;867;39.7;506;106;793;0.177;0.0358;0.0583;3.18;8.13;44.2;145;11;146.8333333;0.08;0.305;0;0.037;0.389;0.082;0.281;0.076;16;1.54;31.9;1310;315;0;2.3;47.5;0.11;6.5;Fromages affinés à pâte ferme;Edam;0.355;0.219;0.337;0.629;0.878;2.55;6.47;2.27;111;fromages_fromages affinés;20.5;13.7;0.5;4.64;0.377;0.123;0;0;0;Edam;Edam cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0146 F0003 G0003 H0107 H0150 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0148;;0;PAS LEGUME;0;;TNS;0.813597785;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001117;;A.08.08.064;Cheese, edam;A.01.000948;Edam cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;21;1.094890511;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;29.92344953;8.953907517;9.05647162;5.122067528;3
11;fromages;1;fromages affinés;12736;gouda fromage à pâte pressée non cuite 30-40% m.g.;363;1510;38.6;24;0;0;0;0;7.9;98;0;747;28.9;500;94.7;736;0.26;0;0.085;3.86;10;31.4;183;54.7;192.1166667;0.24;0.53;0;0.03;0.3;0.05;0.32;0.08;43;1.7;23.5;1520;365;0;2.3;;0.11;6.5;Fromages affinés à pâte ferme;Gouda;0.999;0.64;0.427;1.01;0.971;2.85;7.34;2.92;111;fromages_fromages affinés;29.9;18.3;0.76;5.19;0.609;0.151;0;0;0;Gouda;Gouda cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0146 F0003 G0003 H0107 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0148;;0;PAS LEGUME;0;;TNS;0.512115789;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001133;;A.08.08.080;Cheese, gouda;A.01.000948;Gouda cheese;Cheese;Cheese;A.08B;A.08B.00;;% MG non pris en compte;580;170.5263158;9.231578947;41;2.137643379;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;35.62451345;6.654592546;6.919055355;4.465400859;3
11;fromages;1;fromages affinés;12740;mimolette fromage à pâte pressée non cuite 45% m.g.;329;1370;40.3;24.9;0;0;0;0;7.35;82;0;1110;37.1;508;103;860;0.11;0.03;0.07;3.1;4.9;5;178;112;196.6666667;0.1;0.1;0;0.03;0.33;0.1;0.32;0.025;28.2;0.57;24.4;1380;331;0;;;0.11;6.5;Fromages affinés à pâte ferme;Mimolette;0.794;0.54;0.358;0.817;0.976;2.98;7.54;2.6;111;fromages_fromages affinés;25.7;16.6;0.714;4.61;0.558;0.132;0.0128;0.0112;0;Mimolette;Mimolette cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0146 F0003 G0003 H0107 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0148;;0;PAS LEGUME;0;;TNS;1.004021053;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001167;;A.08.08.114;Cheese, mimolette;A.01.000948;Mimolette cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;52;2.711157456;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;36.88637084;8.191078897;8.312659445;3.890853509;3
11;fromages;1;fromages affinés;12743;morbier fromage à pâte pressée non cuite 45% m.g.;347;1440;42.3;23.6;0;3.14;0;0;7.68;80;0;990;30;520;100;760;0.300000012;0.04;0.06;7;8;20;200;100;216.6666667;0.200000003;0.5;0;0.039999999;0.300000012;0.100000001;0.300000012;0.07;20;1.5;23.1;1450;349;0;;;0.11;6.5;Fromages affinés à pâte ferme;Morbier;0.83;0.564;0.374;0.853;1.02;3.12;7.88;2.72;111;fromages_fromages affinés;26.9;17.4;0.746;4.82;0.5828;0.138;0.0134;0.0118;0;Morbier;Morbier cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0105 F0003 G0003 H0107 H0150 H0291 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0072;;0;PAS LEGUME;0;;TNS;0.775357895;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001171;;A.08.08.118;Cheese, morbier;A.01.000948;Morbier cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;33;1.720542231;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;36.82985901;7.09810587;7.328653424;4.736241373;3
11;fromages;1;fromages affinés;12746;fromage des pyrénées au lait de vache;376;1560;41.1;22.4;0;4.38;0;0;8.61;90;0;779;23.5;407;77.5;623;0.37;0.059999999;0.05;3.68;5.13;36.5;183;72;195;0.200000003;0.5;0;0.039999999;0.330000013;0.100000001;0.340000004;0.090000004;60;1.5;21.9;1570;378;0;;;0.11;6.5;Fromages affinés à pâte ferme;Fromage des Pyrénées au lait de vache;0.93;0.633;0.419;0.956;1.14;3.49;8.83;3.05;111;fromages_fromages affinés;30.1;19.5;0.836;5.4;0.6528;0.155;0.015;0.0132;0;Fromage des Pyrénées au lait de vache;Pyrénées cheese from cow's milk;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0146 F0003 G0003 H0107 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0148;;0;PAS LEGUME;0;;TNS;0.997882159;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001222;;A.08.08.169;Cheese, tomme de savoie;A.01.000948;Pyrénées cheese from cow's milk;Cheese;Cheese;A.08B;A.08B.00;;;;;;12;0.625651721;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;37.78099741;5.672540462;5.885306423;4.030063446;3
11;fromages;1;fromages affinés;12747;fromage des pyrénées au lait de brebis;403;1670;36.9;24.5;0;1.15;0.200000003;0;10.6;95;0;648;35.9;499;71.9;788;0.3;0.05;0.05;2.4;19.9;124;250;100;266.6666667;1.08;0.67;0;0.032;0.493;0.185;0.08;0.064;25.4;0.73;24;1680;405;0;;;0.11;6.5;Fromages affinés à pâte ferme;Fromage des Pyrénées au lait de brebis;0.888;0.825;0.789;2.39;1.43;3.59;7.48;2.57;111;fromages_fromages affinés;33.6;20.6;1.06;8.5;0.7841;0.218;0.021;0.0229;0.014;Fromage des Pyrénées au lait de brebis;Pyrenees cheese from ewe's milk;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B2610 C0245 E0146 F0003 G0003 H0107 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0148;;0;PAS LEGUME;0;;TNS;1.66153664;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001184;;A.08.08.131;Cheese, pecorino romano;A.01.000948;Pyrenees cheese from ewe's milk;Cheese;Cheese;A.08B;A.08B.00;;;546.3157895;145.2631579;9.126315789;89;4.640250261;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;38.06273967;6.334881551;7.406841849;4.94760035;3
11;fromages;1;fromages affinés;12749;raclette fromage à pâte pressée non cuite 45% m.g.;367;1520;41.1;25;0;0.687;0;0;6.16;99.6;0;643;24.5;460;75.9;661;0.230000004;0.05;0.06;3;8;20;183;100;199.6666667;0.200000003;0.505;0;0.02;0.200000003;0.150000006;0.300000012;0.07;51;1.5;24.5;1530;369;0;;;0.11;6.5;Fromages affinés à pâte ferme;Raclette (fromage);0.852;0.579;0.359;0.883;1.05;3.33;9.05;2.37;111;fromages_fromages affinés;29.6;20.2;0.87;4.95;0.7679;0.0904;0;0.0117;0;Raclette;Raclette cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0105 F0003 G0003 H0107 H0253 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0072;;0;PAS LEGUME;0;;TNS;0.823069559;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001193;;A.08.08.140;Cheese, raclette;A.01.000948;Raclette cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;87;4.535974974;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;37.40381935;6.198691168;6.416674823;3.902102754;3
11;fromages;1;fromages affinés;12752;saint-nectaire fromage à pâte pressée non cuite 45% m.g.;339;1410;42.3;24.4;0;0.228;0.230000004;0;6.4;93;0;328;24;227;83.8;519;0.335;0.07;0.0667;2.83;5.11;32.8;156;90;171;0.200000003;0.5;0;0.039999999;0.424;0.100000001;0.300000012;0.07;20;1.03;23.9;1420;341;0;;;0.11;6.5;Fromages affinés à pâte ferme;Saint-Nectaire;1.09;0.651;0.362;0.724;0.83;2.56;6.77;3.11;111;fromages_fromages affinés;26.9;17.5;0.739;5.18;0.601;0.138;0;0;0;Saint-Nectaire;Saint-Nectaire cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0105 F0003 G0003 H0107 H0289 H0298 J0104 J0131 K0003 M0001 N0001 P0024 Z0073 Z0087;;0;PAS LEGUME;0;;TNS;0.790957895;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001204;;A.08.08.151;Cheese, saint nectaire;A.01.000948;Saint-Nectaire cheese;Cheese;Cheese;A.08B;A.08B.00;;% MG non pris en compte;580;170.5263158;9.231578947;59;3.076120959;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;29.98274851;5.774933817;6.010922022;3.825296536;3
11;fromages;1;fromages affinés;12754;port salut fromage à pâte pressée non cuite à croûte lavée 50% m.g.;331;1370;48.7;23.8;0;0.57;0.57;0;8.74;123;0;534;24;360;136;650;0.43;0.011;0.022;2.6;14.5;20;313;29;317.8333333;0.4;0.699999988;0;0.014;0.24;0.06;0.21;0.0715;18;1.5;23.3;1380;333;0;2.4;;0.11;6.5;Fromages affinés à pâte ferme;Port-Salut;1.03;0.556;0.336;0.703;0.768;1.7;6.64;3.35;111;fromages_fromages affinés;26.1;15.6;0.683;5.04;0.549;0.134;0;0;0;Port-Salut;Port-Salut cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0105 F0018 G0003 H0107 H0290 H0298 J0131 K0003 M0001 N0001 P0024 Z0072;;0;PAS LEGUME;0;;TNS;0.838947368;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001205;;A.08.08.152;Cheese, saint paulin;A.01.000948;Port-Salut cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;13;0.677789364;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;29.2817807;6.784145428;7.267529114;4.586956759;3
11;fromages;1;fromages affinés;12755;saint-paulin fromage à pâte pressée non cuite 45-50% m.g.;370;1530;42.8;23.5;0;0.9;0.050000001;0;8.19;100;0;722;26.9;428;73.6;705;0.31;0.05;0.09;4.42;9.83;22.3;258;130;279.6666667;0.295;0.775;0.5;0.05;0.33;0.1;0.34;0.09;60;1.38;23;1540;372;0;0;;0.11;6.5;Fromages affinés à pâte ferme;Saint-Paulin;0.67;0.454;0.288;0.692;0.826;2.57;7.2;1.97;111;fromages_fromages affinés;30.4;19.7;0.862;3.71;0.77841;0.0762;0;0.00739;0;Saint-Paulin;Saint-Paulin cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0105 F0003 G0003 H0107 H0290 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0072;;0;PAS LEGUME;0;;TNS;0.998544503;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001205;;A.08.08.152;Cheese, saint paulin;A.01.000948;Saint-Paulin cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;21;1.094890511;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;37.48142702;6.347120267;6.666039186;4.432552859;3
11;fromages;1;fromages affinés;12758;tome ou tomme fromage à pâte pressée non cuite 45% m.g.;343;1420;41.8;28.6;0;0;0;0;7.13;80;0;697;33.8;478;130;869;0.300000012;0.0222;0.11;4.36;2.6;20;200;100;216.6666667;0.200000003;0.5;0;0.039999999;0.300000012;0.100000001;0.300000012;0.07;20;1.5;28;1430;345;0;;;0.11;6.5;Fromages affinés à pâte ferme;Tomme;0.713;0.49;0.321;0.784;0.927;2.94;7.47;2.21;111;fromages_fromages affinés;25.6;15.9;0.888;4.55;0.7336;0.142;0;0.0124;0;Tomme;Tomme cheese;A0312 A0452 A0626 A0720 A0724 A0775 A0785 B1201 C0245 E0146 F0003 G0003 H0107 H0291 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024 Z0073;;0;PAS LEGUME;0;;TNS;1.174918661;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001222;;A.08.08.169;Cheese, tomme de savoie;A.01.000948;Tomme cheese;Cheese;Cheese;A.08B;A.08B.00;;% MG non pris en compte;580;170.5263158;9.231578947;154;8.02919708;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;31.45955271;8.335600913;8.568837068;4.697709689;3
11;fromages;1;fromages affinés;12759;tomme de montagne ou tomme de savoie;361;1490;42.1;22.6;0;0.234;0.230000004;0;6.98;104;0;807;24.9;460;90;626;0.2;0.02;0.05;3.76;5;20;160;110;178.3333333;0.200000003;0.5;0;0.039999999;0.300000012;0.100000001;0.300000012;0.07;26.9;1.5;22.1;1500;363;0;;;0.11;6.5;Fromages affinés à pâte ferme;Tomme de montagne ou Tomme de Savoie;1.03;0.681;0.378;0.0698;0.789;3.84;9.99;2.32;111;fromages_fromages affinés;30.1;19.1;0.964;5.14;0.6724;0.23;0.0334;0;0.0282;Tomme de montagne ou Tomme de Savoie;Tomme mountain cheese;A0312 A0452 A0626 A0720 A0724 A0776 A0785 B1201 C0245 E0147 F0001 G0003 H0107 H0289 H0298 J0131 K0003 M0001 N0001 P0024 Z0147;;0;PAS LEGUME;0;;TNS;1.317894737;0.95;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001222;;A.08.08.169;Cheese, tomme de savoie;A.01.000948;Tomme mountain cheese;Cheese;Cheese;A.08B;A.08B.00;;;;;;43;2.241918665;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;37.47095119;5.868409215;6.090015866;4.241051066;3
11;fromages;1;fromages affinés;12801;fromage de chèvre affiné au lait cru;340;1410;46.8;20.9;0;1.06;1.06;0;7.73;97.4;0;632;18.7;231;223;141;0.3;0.100000001;0.102;0.657;11.2;30.9;180;0;180;0.2;0.515;0;0.079;0.852;1.46;1.3;0.246;85.9;0.19;21;1410;340;0;;;1.71;6.1;Fromages affinés à pâte molle;Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Ste-Maure);0.91;0.63;0.701;1.82;1.02;2.56;6.9;3.08;111;fromages_fromages affinés;27.4;18.5;1.04;4.98;0.8744;0.134;0.02;0.0116;0;Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Ste-Maure);Goat cheese from raw milk;A0314 A0452 A0626 A0720 A0724 A0775 A0785 B2611 C0245 E0105 F0003 G0003 H0107 H0289 H0298 J0104 J0131 K0003 M0001 N0001 P0024 P0121 Z0073;;0;PAS LEGUME;0;;TNS;2.061797439;1;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001086;;A.08.08.033;Cheese, buche de chevre;A.01.000948;Goat cheese from raw milk;Cheese;Cheese;A.08B;A.08B.00;;;;;;3;0.15641293;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;34.71177042;2.954147813;3.189441931;3.666229085;4
11;fromages;1;fromages affinés;12803;fromage de chèvre affiné au lait pasteurisé ou cru;325;1350;47.9;20.8;0;1.01;1.01;0;6.85;97;0;591;17.3;228;211;134;0.305;0.100000001;0.131;0.651;11.2;32.6;171;0;171;0.2;0.446;1.1;0.0787;0.756;1.34;1.04;0.217;83.2;0.127;18.3;1390;335;0;;;1.71;6.1;Fromages affinés à pâte molle;Fromage de chèvre lactique affiné, au lait pasteurisé ou cru (type Bûchette, Crottin, Picodon, Ste-Maure);0.895;0.642;0.697;1.81;1.01;2.52;6.77;2.95;111;fromages_fromages affinés;27;18.2;1.03;4.7;0.8634;0.135;0.02;0.0116;0;Fromage de chèvre lactique affiné, au lait pasteurisé ou cru (type Bûchette, Crottin, Picodon, Ste-Maure);Goat cheese from raw or pasteurised milk;A0314 A0452 A0626 A0720 A0724 A0775 A0785 B2611 C0245 E0105 F0001 G0003 H0107 H0289 H0298 J0104 J0131 K0003 M0001 N0001 P0024 Z0073;;0;PAS LEGUME;0;;TNS;1.47804;1;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;0;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001086;;A.08.08.033;Cheese, buche de chevre;A.01.000948;Goat cheese from raw or pasteurised milk;Cheese;Cheese;A.08B;A.08B.00;;;519;138;8.67;140;7.299270073;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;33.82377534;3.097162393;3.343316239;3.674753649;4
11;fromages;3;fromages frais non affinés;12805;fromage de chèvre frais;222;924;68.8;13.8;0.7;2.3;1.5;0;3.44;63.8;0;332;12.2;168;59.2;101;0.445;0.0667;0.731;0.585;9.88;28.8;130;36;136;0.4;0.349;0.367;0.055;0.371;0.535;0.298;0.0771;44.6;0.19;14.2;917;221;0;1.8;;0.1;6.9;Fromages non affinés et spécialités fromagères;Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche);0.711;0.329;0.402;1.37;0.758;1.77;4.62;1.38;113;fromages_fromages frais non affinés;17.2;10;0.449;2.99;0.32973;0.0976;0.02;0.00167;0;Fromage de chèvre frais, au lait pasteurisé ou cru (type crotin frais ou bûchette fraîche);Goat cheese, fresh, from pasteurised or raw milk;A0185 A0452 A0626 A0720 A0724 A0775 A0786 B2611 C0245 E0105 F0001 G0003 H0107 H0298 J0104 J0131 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.451;1;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;1;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001086;;A.08.08.033;Cheese, buche de chevre;A.01.000948;Goat cheese. fresh. from pasteurised or raw milk;Cheese;Cheese;A.08B;A.08B.00;;;;;;39;2.033368092;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;18.66139992;3.526723227;4.217386617;4.410441485;4
11;fromages;2;fromages fondus;12819;fromage de chèvre fondu à tartiner nature type cabrette ou chavroux;165;687;71;10.6;0;2.75;2.75;0;2.42;45.7;0;381;9.93;102;115;80.6;0.171;0.100000001;0.12;0.381;4;32.5;88.6;0;88.6;0.200000003;0.207;0;0.02;0.199;0.325;0.139;0.0312;28.9;0.08;10.6;687;165;0;;;0.1;6.9;Fromages non affinés et spécialités fromagères;Fromage de chèvre à tartiner, nature;0.269;0.303;0.36;1.22;0.467;1.14;3.15;1.25;112;fromages_fromages fondus;12.4;9.55;0.397;2.23;0.30762;0.0651;0.02;0.00428;0;Fromage de chèvre à tartiner, nature;Goat cheese spread, plain;A0282 A0452 A0626 A0720 A0724 A0776 A0787 B2611 C0245 E0119 F0014 G0003 H0101 H0298 J0131 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.607;1;PRODUITS_LAITIERS;FROMAGES;FROMAGE;0;0;1;0;5;1;1;511;FROMAGE;0;9;0;Fromages;Fromage;0;6;5;Dairy products;A.08;Milk and dairy products;A.08.08;Cheese;A.01.001057;;A.08.08.004;Cheese, processed spreadable;A.01.000948;Goat cheese spread. plain;Cheese;Cheese;A.08B;A.08B.00;;;;;;20;1.042752868;NON;FROMAGES;FROMAGES;PRODUITS_LAIT;18.4976069;3.228030044;3.712878536;3.381317073;4
